_id,title,content,total_like,tags
32738851,ASP.NET MVC context,"<p>I need to store some data that's available across the entire MVC stack. I parse some information from <code>Request.FilePath</code> in <code>Application_BeginRequest</code>, then I need to refer to this information in controllers and a number of partial views. </p>

<p>Currently, I use <code>HttpContext.Current.Items</code>. Is there a better alternative in ASP.NET MVC?</p>",1,asp.net-mvc
32839120,Asp.Net Api not returning error to angularjs error method,"<p>I have a Ionic app that works with asp.net web api, 
There I have a HttpResponseMessage, </p>

<pre><code>[Authorize]
[Route(""api/products/search/{term}/{page}"")]
[HttpGet]
public HttpResponseMessage SearchProducts(string term, int page)
{
    List&lt;Product&gt; list = AppDataAccess.SearchProducts(term, page);
    if (list == null)
    { return Request.CreateErrorResponse(HttpStatusCode.NotFound, ""Error""); }
    else
    { return Request.CreateResponse&lt;IEnumerable&lt;Product&gt;&gt;(HttpStatusCode.OK, list);}
}
</code></pre>

<p>Angular js 1.3 Factory: </p>

<pre><code>factory.searching = function(term, page) {
      return $http.get(urlBase + 'products' + '/search/' + term + '/' + page );
    };
</code></pre>

<p>And a controller function </p>

<pre><code>$scope.searching = function() {
      productFactory.searching($scope.term, 1 )
      .success(function(products) {
        $scope.products = products;
      }).error(function(error) {
        alertsFactory.showError();
      });
    };
</code></pre>

<p>The code works perfectly, it returns the items that I am searching for. 
But I have some doubts about handling errors, what would happen if I drop the store procedure?  It should return me an error, in this case the error is catched and saved in a database with Elmah, it returns a Request.CreateErrorResponse, but in the controller function the response is received in the success method, is this right? shouldn't be receiving this response in the error method?</p>

<p>Any advice?? </p>

<p>thanks 
Alberto </p>",0,angularjs|asp.net-web-api2|angularjs-factory
32845142,"OAuth2, Azure, Asp.Net MVC5 Default template, cannot access db","<p>In Asp.Net MVC5, I'm using the default template
I've set customer errors of in web.config. I'm trying to connect to google and facebook.  When I deploy to azure, i get the following... I've not done anything that I'm aware of locally to prepare the DB. Although I do have sql express installed for other reasons.</p>

<pre><code>error: 52 - Unable to locate a Local Database Runtime installation. Verify that SQL Server Express is properly installed and that the Local Database Runtime feature is enabled.
</code></pre>",0,asp.net|azure
32990107,onbeforeunload to rollback some actions,"<p>I have an onbeforeunload and it is working fine. However, I wanted a way to trigger my DB method to delete my existing item if the user choose to leave the page. How is it possible to detect the result as well as to trigger my DB method? My DB method is on the server-side.</p>

<p>Here is my javascript for the onbeforeunload:</p>

<pre><code>    var showMsg = true;
    window.onbeforeunload = function () {
        if (showMsg) {
            return ""You must publish your profile. Leaving this page will delete the profile information you have entered.""
        }
    }
</code></pre>",1,javascript|c#|asp.net|server-side|onbeforeunload
32801345,ASPMVC Attempting to display Dialog to add new item to Combobox,"<p>I am attempting to follow this:
<a href=""http://www.asp.net/mvc/overview/older-versions/working-with-the-dropdownlist-box-and-jquery/adding-a-new-category-to-the-dropdownlist-using-jquery-ui"" rel=""nofollow"">http://www.asp.net/mvc/overview/older-versions/working-with-the-dropdownlist-box-and-jquery/adding-a-new-category-to-the-dropdownlist-using-jquery-ui</a>
to add a modal dialog to add a new value to a combo box with the modal dialog.  However, I keep getting the following Error:</p>

<p>0x800a139e - JavaScript runtime error: cannot call methods on dialog prior to initialization; attempted to call method 'open'</p>

<p>My code is as follows:</p>

<pre><code>    @section Scripts {
    @Scripts.Render(""~/bundles/jqueryval"")



    &lt;script type=""text/javascript""&gt;

        $(function () {
            $(""#genreDialog"").dialog({
                autoOpen: false,
                width: 400,
                height: 300,
                modal: true,
                title: 'Add Genre',
                buttons: {
                    'Save': function () {
                        var createGenreForm = $('#createGenreForm');
                        if (createGenreForm.valid()) {
                            $.post(createGenreForm.attr('action'), createGenreForm.serialize(), function (data) {
                                if (data.Error != '') {
                                    alert(data.Error);
                                }
                                else {
                                    // Add the new genre to the dropdown list and select it
                                    $('#GenreId').append(
                                            $('&lt;option&gt;&lt;/option&gt;')
                                                .val(data.Genre.GenreId)
                                                .html(data.Genre.Name)
                                                .prop('selected', true)  // Selects the new Genre in the DropDown LB
                                        );
                                    $('#genreDialog').dialog('close');
                                }
                            });
                        }
                    },
                    'Cancel': function () {
                        $(this).dialog('close');
                    }
                }
            });

            $('#genreAddLink').click(function () {
                var createFormUrl = $(this).attr('href');
                $('#genreDialog').html('')
                .load(createFormUrl, function () {
                    // The createGenreForm is loaded on the fly using jQuery load.
                    // In order to have client validation working it is necessary to tell the
                    // jQuery.validator to parse the newly added content
                    jQuery.validator.unobtrusive.parse('#createGenreForm');
                    $('#genreDialog').dialog('open');
                });

                return false;
            });
        });

    &lt;/script&gt;
}
</code></pre>

<p>My View:</p>

<pre><code>@Html.Partial(""_ChooseCityDistrict"")
</code></pre>

<p>My PartialView:</p>

<pre><code>@Html.DropDownListFor(model =&gt; model.CityDistrictID, Model.CityDistrictList, ""Select Name City District"", htmlAttributes: new { @class = ""form-control"" })

&lt;a class=""button"" href=""@Url.Content(""~/NameCityDistricts/Create"")"" id=""genreAddLink""&gt;Add New City District&lt;/a&gt;

@Html.ValidationMessageFor(model =&gt; model.CityDistrictID, """", new { @class = ""text-danger"" })&gt;
</code></pre>

<p>Any help on getting through this error would be greatly appreciated!
Thanks!</p>",-1,javascript|c#|jquery|asp.net|combobox
32856098,How to Change Content When User Selected Different Option From DropDownList,"<p>I have a dropdownlist for user to select the item they want to retrieve from a gridview. (See Below:)</p>

<p><a href=""https://i.stack.imgur.com/GLcqm.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/GLcqm.png"" alt=""enter image description here""></a></p>

<p>Let's say at first when the page is loaded, the dropdown list is ""Item1"" being displayed as the default option. So at first when the page is loaded, I should retrieve Item1 content based on ListItem Text, not value,  and display Item1 content on the webpage. If the user clicked on a different option (e.g. Item2), then I will retrieve Item2 content based on ListItem Text, and display Item2 content on the webpage, and so on..</p>

<p>DropDownList Code:</p>

<pre><code>            &lt;asp:Dropdownlist ID=""DropDownList1"" runat=""server"" Width=""136px"" AutoPostBack=""true"" OnSelectedIndexChanged=""jobRun_SelectedIndexChanged""&gt;
        &lt;/asp:Dropdownlist&gt;
</code></pre>

<p>DropDownList_SelectedIndexChanged code:</p>

<pre><code> protected void DropDownList1_SelectedIndexChanged(object sender, EventArgs e)
    {
        if (DropDownList1.SelectedIndex &gt;= 0)
        {
            if (!string.IsNullOrEmpty(1stListBox.SelectedValue) &amp;&amp; !string.IsNullOrEmpty(2ndListBox.SelectedValue) &amp;&amp; !string.IsNullOrEmpty(3rdListBox.SelectedValue)
              &amp;&amp; !string.IsNullOrEmpty(4thListBox.SelectedValue) &amp;&amp; !string.IsNullOrEmpty(5thListBox.SelectedValue))
            {
                1stListBox_LABEL.Text = string.Empty;
                2ndListBox_LABEL.Text = string.Empty;
                3rdListBox_LABEL.Text = string.Empty;
                4thListBoxLABEL.Text = string.Empty;
                5thListBox_LABEL.Text = string.Empty;
                BindDropDownList1();
            }
            else
            {
                if (string.IsNullOrEmpty(1stListBox.SelectedValue))
                {
                    1stListBox_LABEL.Text = (""Please select at least one option"").ToString();
                }
                else
                {
                    1stListBox_LABEL.Text = string.Empty;
                }
                if (string.IsNullOrEmpty(1stListBox.SelectedValue))
                {
                    1stListBox_LABEL.Text = (""Please select at least one option"").ToString();
                }
                else
                {
                    1stListBox_LABEL.Text = string.Empty;
                }
                if (2ndListBox.SelectedValue == String.Empty)
                {
                    2ndListBox_LABEL.Text = (""Please select at least one option"").ToString();
                }
                else
                {
                    2ndListBox_LABEL.Text = string.Empty;
                }
                if (3rdListBox.SelectedValue == String.Empty)
                {
                    3rdListBox_LABEL.Text = (""Please select at least one option"").ToString();
                }
                else
                {
                    3rdListBox_LABEL.Text = string.Empty;
                }
                if (4thListBox.SelectedValue == String.Empty)
                {
                    4thListBox_LABEL.Text = (""Please select at least one option"").ToString();
                }
                else
                {
                    4thListBox.Text = string.Empty;
                }
            }

            AjaxControlToolkit.TabContainer container = new AjaxControlToolkit.TabContainer();
            container.ID = ""TabContainer"";
            container.EnableViewState = false;
            container.Tabs.Clear();
            container.Height = Unit.Pixel(2000);
            container.Width = Unit.Pixel(1200);
            container.Tabs.AddAt(0, GetManualTab());
            System.Web.UI.WebControls.Image img = new System.Web.UI.WebControls.Image();
            img.ID = ""HEATMAP"";
            img.Width = 40;
            img.Height = 300;
            img.ImageUrl = ""Image/HEATMAP.png"";

            string selectedValue= DropDownList1.SelectedItem.ToString();

            if (1stListBox.SelectedValue == ""Select All"")
            {
                foreach (ListItem item in 1stListBox.Items)
                {
                    if (item.Value.Equals(""1""))
                    {
                        continue;
                    }
                    Label tabContent = new Label();
                    tabContent.ID += item.Value;
                    tabContent.Text += item.Value;

                    string itemSelected = 1stListBox.SelectedItem.ToString();
                    TextBox1.Text = tabContent.Text.ToString();

                    DataTable tg = new DataTable();
                    DataRow dr;
                    tg.Columns.Add(new DataColumn(""DATE""));
                    tg.Columns.Add(new DataColumn(""STATUS"", typeof(string)));
                    tg.Columns.Add(new DataColumn(""TITLE"", typeof(string)));
                    tg.Columns.Add(new DataColumn(""NAME"", typeof(string)));
                    tg.Columns.Add(new DataColumn(""MAX"", typeof(int)));
                    tg.Columns.Add(new DataColumn(""MIN"", typeof(int)));
                    tg.Columns.Add(new DataColumn(""AVG"", typeof(int)));
                    tg.Columns.Add(new DataColumn(""PERCENTILE25"", typeof(int)));
                    tg.Columns.Add(new DataColumn(""PERCENTILE50"", typeof(int)));
                    tg.Columns.Add(new DataColumn(""PERCENTILE75"", typeof(int)));
                    foreach (GridViewRow gvr in GridView1.Rows)
                    { 
                        if (gvr.Cells[2].Text == tabContent.Text.ToString() &amp;&amp; gvr.Cells[0].Text == selectedValue.ToString())
                        {
                            dr = tg.NewRow();
                            dr[""DATE""] = gvr.Cells[0].Text;
                            dr[""STATUS""] = gvr.Cells[1].Text;
                            dr[""TITLE""] = gvr.Cells[2].Text;
                            dr[""NAME""] = gvr.Cells[3].Text;
                            dr[""MAX""] = int.Parse(gvr.Cells[4].Text);
                            dr[""MIN""] = int.Parse(gvr.Cells[5].Text);
                            dr[""AVG""] = int.Parse(gvr.Cells[6].Text);
                            dr[""PERCENTILE25""] = int.Parse(gvr.Cells[7].Text);
                            dr[""PERCENTILE50""] = int.Parse(gvr.Cells[8].Text);
                            dr[""PERCENTILE75""] = int.Parse(gvr.Cells[9].Text);
                            tg.Rows.Add(dr);
                        }
                    }

                    Chart Chart1= new Chart();
                    Chart1.DataSource = tg;
                    Chart1.Width = 600;
                    Chart1.Height = 350;

                    Chart1.Series.Add(new Series());
                    Chart1.Series[0].ChartType = SeriesChartType.BoxPlot;
                    List&lt;object&gt; lst = tg.AsEnumerable().ToList&lt;object&gt;();

                    foreach (DataRow row in tg.Rows)
                        Chart1.Series[0].Points.AddXY(row[""Status""], new object[] { row[""MAX""], row[""MIN""], row[""AVG""], row[""PERCENTILE25""], row[""PERCENTILE50""], row[""PERCENTILE75""] });
                    Chart1.Series[0].ChartType = SeriesChartType.BoxPlot;

                    if (tg.Rows.Count &gt; 0)
                    {
                        string title = (tg.Rows[0][""TITLE""].ToString());
                        Chart1.Titles.Add(title);
                    }
                    //create chartareas
                    ChartArea ca = new ChartArea();
                    //ca.Name = ""ChartArea3"";
                    ca.AxisX = new Axis();
                    ca.AxisY = new Axis();
                    Chart1.ChartAreas.Add(ca);

                    //databind
                    Chart1.DataBind();
                    Chart1.Visible = true;

                    AjaxControlToolkit.TabPanel panel = new AjaxControlToolkit.TabPanel();
                    panel.HeaderText += item.Text;
                    container.Tabs.Add(panel);
                    panel.Controls.Add(Chart1);

                                  }
            }
            else
            {
                foreach (ListItem item in 1stListBox.Items)
                {
                    if (item.Selected)
                    {
                        Label tabContent = new Label();
                        tabContent.ID += item.Value;
                        tabContent.Text += item.Value;

                        //string itemSelected = 1stListBox.SelectedItem.ToString();
                        TextBox1.Text = tabContent.Text.ToString();

                        DataTable tg = new DataTable();
                        DataRow dr;
                        tg.Columns.Add(new DataColumn(""DATE""));
                        tg.Columns.Add(new DataColumn(""STATUS"", typeof(string)));
                        tg.Columns.Add(new DataColumn(""TITLE"", typeof(string)));
                        tg.Columns.Add(new DataColumn(""NAME"", typeof(string)));
                        tg.Columns.Add(new DataColumn(""MAX"", typeof(int)));
                        tg.Columns.Add(new DataColumn(""MIN"", typeof(int)));
                        tg.Columns.Add(new DataColumn(""AVG"", typeof(int)));
                        tg.Columns.Add(new DataColumn(""PERCENTILE25"", typeof(int)));
                        tg.Columns.Add(new DataColumn(""PERCENTILE50"", typeof(int)));
                        tg.Columns.Add(new DataColumn(""PERCENTILE75"", typeof(int)));
                        foreach (GridViewRow gvr in GridView1.Rows)
                        {
                            if (gvr.Cells[2].Text == tabContent.Text.ToString())
                            {
                                dr = tg.NewRow();
                                dr[""DATE""] = gvr.Cells[0].Text;
                                dr[""STATUS""] = gvr.Cells[1].Text;
                                dr[""TITLE""] = gvr.Cells[2].Text;
                                dr[""NAME""] = gvr.Cells[3].Text;
                                dr[""MAX""] = int.Parse(gvr.Cells[4].Text);
                                dr[""MIN""] = int.Parse(gvr.Cells[5].Text);
                                dr[""AVG""] = int.Parse(gvr.Cells[6].Text);
                                dr[""PERCENTILE25""] = int.Parse(gvr.Cells[7].Text);
                                dr[""PERCENTILE50""] = int.Parse(gvr.Cells[8].Text);
                                dr[""PERCENTILE75""] = int.Parse(gvr.Cells[9].Text);
                                tg.Rows.Add(dr);
                            }
                        }

                        Chart chart1= new Chart();
                        chart1.DataSource = tg;
                        chart1.Width = 600;
                        chart1.Height = 350;

                        chart1.Series.Add(new Series());
                        chart1.Series[0].ChartType = SeriesChartType.BoxPlot;
                        List&lt;object&gt; lst = tg.AsEnumerable().ToList&lt;object&gt;();

                        foreach (DataRow row in tg.Rows)
                            chart1.Series[0].Points.AddXY(row[""Status""], new object[] { row[""MAX""], row[""MIN""], row[""AVG""], row[""PERCENTILE25""], row[""PERCENTILE50""], row[""PERCENTILE75""] });
                        chart1.Series[0].ChartType = SeriesChartType.BoxPlot;

                        if (tg.Rows.Count &gt; 0)
                        {
                            string title = (tg.Rows[0][""TITLE""].ToString());
                            chart1.Titles.Add(title);
                        }
                        //create chartareas
                        ChartArea ca = new ChartArea();
                        //ca.Name = ""ChartArea3"";
                        ca.AxisX = new Axis();
                        ca.AxisY = new Axis();
                        chart1.ChartAreas.Add(ca);

                        //databind
                        chart1.DataBind();
                        chart1.Visible = true;

                        AjaxControlToolkit.TabPanel panel = new AjaxControlToolkit.TabPanel();
                        panel.HeaderText += item.Value;
                        container.Tabs.Add(panel);
                        //panel.Controls.Add(tabContent);
                        panel.Controls.Add(chart1);
                       }
                }
            }
            PlaceHolder1.Controls.Add(container);
        }
</code></pre>

<p>BindDropDownList1() Method:</p>

<pre><code>       public void BindDropDownList1()
    {
               //Lost to hold the values
        List&lt;DateTime&gt; listCopy = new List&lt;DateTime&gt;();
        DateTime dt;
        string values = String.Join("", "", JOBRUN_CBL.Items.Cast&lt;ListItem&gt;().Where(i =&gt; i.Selected).Select(i =&gt; i.Text));
        if (values.Contains(""Select All""))
        {
            //Loop through each items in listbox and then add it to list
            foreach (ListItem li in ListBox1.Items)
            {
                if (DateTime.TryParse(li.Text, out dt))
                {
                    listCopy.Add(dt);
                }
            }
        }
        else
        {
            //Loop through each items in listbox and then add it to list
            foreach (ListItem li in ListBox1.Items)
            {
                //check if item is selected
                if (li.Selected == true)
                {
                    //add items to list
                    listCopy.Add(DateTime.Parse(li.Text));
                }
            }
        }

        //compare and sort so that the latest date comes on top
        listCopy.Sort((x, y) =&gt; y.CompareTo(x));
        //clear the items in dropdownlist
        DropDownList1.Items.Clear();
        //set the datasource to dropdownlist
        DropDownList1.DataSource = listCopy;
        //set the dateformatstring in dropdownlist
        DropDownList1.DataTextFormatString = ""{0:dd-MMM-yyyy}"";
        //Bind the dropdownlist
        DropDownList1.DataBind();
    }
</code></pre>

<p>Question: When the user <strong>clicked</strong> on a <strong>different</strong> option from the dropdownlist, how do I get what is being <strong>clicked</strong> from the DropDownList (based on ListItem <strong>Text</strong> (e.g. Item 2), <strong>not</strong> value (e.g. 1), then retrieve data from gridview based on what is being clicked, and display a <strong>different</strong> content on the webpage based on what is being clicked?</p>

<p>I have no idea how to do this despite searching online for quite awhile. 
 Would greatly appreciate if someone can provide me help on this. Thanks!</p>

<p>Regards,</p>

<p>Felicia</p>",0,javascript|c#|asp.net|dropdown
32914474,Web API 2 Odata 4 Parameter Issue,"<p>I'm having problems defining a function for odata4.  The default get would work but I want to require a user parameter so a client set can be determined, other tables are involved so LINQ is required, I also return a DTO instead of the default table info (EF).  Below is the code.  I get a ""Invalid EntitySetPath detected. 'bindingParameter/Client' is not a valid entity set path for procedure 'Default.GetClients'.""  What am I doing wrong here?</p>

<p><strong>WebApiConfig</strong></p>

<pre><code> public static void Register(HttpConfiguration config)
    {
        ODataModelBuilder builder = new ODataConventionModelBuilder();
        builder.EntitySet&lt;client&gt;(""Client"").EntityType.HasKey(p =&gt;       p.int_id);

        var function = builder.Function(""GetClients"");
        function.Parameter&lt;string&gt;(""user"");
        function.ReturnsCollectionFromEntitySet&lt;client&gt;(""Client"");

        builder.EntitySet&lt;ClientDTO&gt;(""ClientDTO"");

        config.MapODataServiceRoute(
            routeName: ""ODataRoute"",
            routePrefix: null,
            model: builder.GetEdmModel());
</code></pre>

<p><strong>WebApp.Controller</strong></p>

<pre><code> [ODataRoute(""GetClients(user={user})"")]
    [EnableQuery(PageSize=25)]
    public IQueryable&lt;ClientDTO&gt; GetClients([FromODataUri] string user)
    {
         var clients = (from c in db.clients
                       join ...
</code></pre>",0,odata|asp.net-web-api2
32886207,"ASP.NET 5 Middleware ""no response received"" after adding header","<pre><code>public class MyMiddleware
{
    RequestDelegate _next;

    public MyMiddleware(RequestDelegate next)
    {
        _next = next;
    }

    public async Task Invoke(HttpContext context)
    {

        //await context.Response.WriteAsync(""Hello!"");
        await _next(context);
        context.Response.Headers.Add(""X-ElapsedTime"", new[] { ""bla"" });
    }
}
</code></pre>

<p>As soon as I add something like a header. I cannot receive any more the response from my Web API controller.</p>

<pre><code> public void Configure(IApplicationBuilder app, IHostingEnvironment env)
 {
     app.UseMyMiddleware();
     app.UseMvc();
 }
</code></pre>

<p>Do I need to read first the answer the following middleware ""UseMvc"" produced?</p>

<p>I just have a very simple Controller method:</p>

<pre><code>    // GET: api/values
    [HttpGet]
    public IEnumerable&lt;string&gt; Get()
    {
        //Task t = new Task(() =&gt; Thread.Sleep(2000));
        //t.Start();

        return new string[] { ""value1"", ""value2"" };
    }
</code></pre>

<p>I think I found a solution, but it is not actually a full answer:</p>

<pre><code> public class MyMiddleware
{
    RequestDelegate _next;
    HttpContext _context;

    public MyMiddleware(RequestDelegate next)
    {
        _next = next;
    }
    public async Task Invoke(HttpContext context)
    {
        _context = context;
        context.Response.OnStarting(OnStartingCallback, state: this);
        await _next(context);
    }
    public Task OnStartingCallback(object state)
    {
        _context.Response.Headers.Set(""x-bla"", ""bla"");
        return Task.FromResult(0);
    }
}
</code></pre>

<p>I found a reference to: <a href=""https://github.com/aspnet/Session/blob/master/src/Microsoft.AspNet.Session/SessionMiddleware.cs"" rel=""nofollow"">https://github.com/aspnet/Session/blob/master/src/Microsoft.AspNet.Session/SessionMiddleware.cs</a> and tried to build my code according to it.</p>

<p>Anyway this code feels not very safe. Is it really thread safe.</p>",2,asp.net|asp.net-web-api|asp.net-core
32637341,Make Bootstrap tabs active on MVC action,"<p>I want the tab to be set to active once I click on that tab (action). However, the issue I am experiencing is that the ""Dashboard"" tab is always set to active</p>

<pre><code>&lt;div class=""row top-buffer""&gt;
    &lt;ul class=""nav nav-tabs""&gt;
        &lt;li class=""active""&gt;@Html.ActionLink(""Dashboard"", ""Index"")&lt;/li&gt;
        &lt;li&gt;@Html.ActionLink(""Users"", ""Users"")&lt;/li&gt;
        &lt;li&gt;@Html.ActionLink(""Investigator Groups"", ""Groups"")&lt;/li&gt;
        &lt;li&gt;@Html.ActionLink(""Assign Games"", ""AssignGames"")&lt;/li&gt;
        &lt;li&gt;@Html.ActionLink(""Reports"", ""Reports"")&lt;/li&gt;
    &lt;/ul&gt;
&lt;/div&gt; 
</code></pre>

<p><strong>Edit:</strong>
I tried doing the following, which now allows the tabs to be set to active, but no longer redirects to the action.</p>

<pre><code>  &lt;li class=""active"" data-toggle=""tab""&gt;@Html.ActionLink(""Dashboard"", ""Index"")&lt;/li&gt;
  &lt;li data-toggle=""tab""&gt;@Html.ActionLink(""Users"", ""Users"")&lt;/li&gt;
</code></pre>",2,html|css|asp.net|asp.net-mvc|twitter-bootstrap
32548582,Persisting Dynamic ReadOnly Field Past Initialisation,"<p>I create a readonly textbox dynamically on page load/init and on the first load (not IsPostBack) I set the text.  I also have a button on the page with a click event that changes the content of the textbox.  Using another button, I read the text of the textbox.  The problem is as follows:</p>

<ol>
<li><p>If I click the button that changes the textbox and then click the button that reads the text of the textbox, it gets it fine.</p></li>
<li><p>If I just load the page and click the button that reads the text of the textbox, it brings back an empty string</p></li>
</ol>

<p>I need both scenarios to bring back a result - whether it's the original text or the new programmatically changed text.</p>

<p>Example code:</p>

<pre><code>Protected Sub Page_Load(ByVal sender As Object, ByVal e As System.EventArgs) Handles Me.Load
    Dim Textbox As New TextBox()
    Textbox.ID = ""Bob""
    Textbox.ReadOnly = True
    If Not IsPostBack Then
        Textbox.Text = ""Initial Text""
    End If
    Content.Controls.Add(Textbox)

    Dim Button As New Button()
    Button.Text = ""Change text""
    AddHandler Button.Click, AddressOf Button_Click
    Content.Controls.Add(Button)
End Sub

Protected Sub Button_Click(ByVal sender As Object, ByVal e As EventArgs)
    'FindControlRecursive is locally defined - just finds a control based on root control and ID
    CType(FindControlRecursive(Content, ""Bob""), TextBox).Text = ""Hmmmmm""
End Sub

Private Sub Submit_Click(sender As Object, e As EventArgs) Handles Submit.Click
    Dim Textbox As TextBox = CType(FindControlRecursive(Content, ""Bob""), TextBox)
    MsgBox(Textbox.Text)
End Sub
</code></pre>

<p>I could just reinitialise the textbox each time but this is just an example and in practice I'll be pulling it from SQL and if I have several read only controls on the page I'd rather get the control to persist its text rather than going back to SQL each time.</p>",0,asp.net|vb.net|dynamic|viewstate
32589257,Getting data from JQuery UI Popup back to the form,"<p>I've got a form which, when certain conditions are met, will call a JQuery UI Popup.  What I need to do is, when the OK button is pressed, write what's in the popup's textbox to a hidden textbox on my form.  Is this possible?  It would seem like I just need to tweak my popup a little:</p>

<pre><code>&lt;script type=""text/javascript""&gt;
    //Total out of range dialog
    $(function () {
        $(""#dialog2"").dialog({
            modal: true,
            autoOpen: false,
            width: 570,
            buttons: {
                ""Ok"": function () {
                    //I would think I just need a little code here which
                    // writes the value inside the textbox to the hidden
                    // textbox on the form?
                    $(this).dialog(""close"");
                }
            }

        });
    });
&lt;/script&gt;
</code></pre>

<p>Then my popup looks like this:</p>

<pre><code>&lt;div id=""dialog2"" title=""ATTENTION""&gt;
    &lt;table style=""width:565px; border-spacing:0px; border-collapse:collapse;""&gt;
        &lt;tr&gt;
            &lt;td style=""width: 240px""&gt;
                &lt;asp:Label ID=""lblCommentBox"" runat=""server"" Text=""Comment:""&gt;&lt;/asp:Label&gt;
                &lt;asp:TextBox ID=""txtCommentBox"" runat=""server"" CssClass=""textbox"" 
                             TextMode=""multiline"" Wrap=""True"" Height=""70px"" Width=""420px"" 
                             Font-Size=""Small""&gt;&lt;/asp:TextBox&gt;
            &lt;/td&gt;
        &lt;/tr&gt;
    &lt;/table&gt;
&lt;/div&gt;
</code></pre>",2,javascript|jquery|asp.net|popup
32875071,querying column from database and bind it,"<pre><code>con.Open();

SqlCommand com,com2;
string str5 = ""SELECT count(Name) as count from [Committee].[dbo].[Supervisor] ;"";

com2 = new SqlCommand(str5, con);

SqlDataReader reader4 = com2.ExecuteReader();
int count= 0;

if (reader4.Read())
{
    string s = reader4[""count""].ToString();
    count = int.Parse(s.Trim());
    reader4.Close();
    con.Close();
 }

 con.Open();

 string str = ""SELECT Name from [Committee].[dbo].[Supervisor] ;"";
 com = new SqlCommand(str, con);
 SqlDataReader reader = com.ExecuteReader();

 string  [] list;
 list = new string [count] ;

 if (reader.Read())
 {
     for (int i = 0; i &lt; count; i++)
     {
         list[i] = reader[""Name""].ToString(); // so here I got the problem
     }

     reader.Close();
     con.Close();
 }

 DropDownList1.DataSource = list;
 DropDownList1.DataBind();
</code></pre>

<p>Hello guys, I have this code I'm retrieving a column ""Name"" from database And I want to bind it in DropdownList1. It works but, I'm getting the only first row from the column. The question is how to save it in the array row by row and bind it correctly? </p>",0,c#|sql|asp.net|sql-server
32758472,Is it possible to debug visual studio to view SqlConnection transactions,"<p>I'm currently getting an error message in my asp.net application as an SQLCommand transaction is being committed, and I can't see how it is happening. The error message states: </p>

<pre><code>Cannot insert the value NULL into column 'SectorID', table 'EventHistory'; column does not allow nulls.
</code></pre>

<p>The error itself makes absolute sense - I shouldn't be able to add a row with a null SectorID into that table.  My problem is that I can't find anywhere in that section of code that it even tries to insert into that table.</p>

<p>So my question - is it possible to debug this in visual studio to allow me to see all transactions that are away to be committed? I think seeing the offending row might help me pinpoint where this row is being added.  I added an item in the watch window for <code>cmd.Transaction</code> as that looked as likely as anything but I couldn't find anything in the list of options so I'm not even sure if it's something that can be viewed when debugging.</p>

<p>Thanks</p>",1,c#|asp.net|visual-studio|sqlconnection|sqltransaction
32626770,How to update GridView row on button click asp.net c#?,"<pre><code>_____________________________
|                |          |
| Pending Review | (Button) |
|________________|__________|
sample gridview row ^
</code></pre>

<p>How can I update this particular row in a <code>gridview</code> when the button is clicked? As a result the pending review message should display the current time and date.</p>",-2,c#|asp.net|gridview
32540488,How to post some collection of <T> data to MVC action?,"<pre><code>public class Graphic
{
    ...
    ...
    [ScaffoldColumn(false)]
    public int GraphicId { get; set; }
    public virtual ICollection&lt;GraphicArtwork&gt; GraphicArtworks { get; set; }
}

public class GraphicArtwork
{
    [Key]
    public int GraphicArtworkId { get; set; }
    public int GraphisId { get; set; }
    [Required(ErrorMessage = ""The {0} is required."")]
    [StringLength(500)]
    public string ArtOptionText { get; set; }
    public decimal Price { get; set; }
    [DisplayName(""Active"")]
    public bool IsActive { get; set; }
    public DateTime CreatedDate { get; set; }
    [NotMapped]
    public int TotalRecordCount { get; set; }
}
</code></pre>

<p>I have this two table and model.  Here I have one Graphics with Many Art Work option. I have created my Artwork Option in view using Knockout.js. now my problem is that How to post(Action method) these data so that I can insert into GraphicArtwork table.</p>

<p><a href=""https://i.stack.imgur.com/aP2CO.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/aP2CO.png"" alt=""enter image description here""></a></p>",1,entity-framework|asp.net-mvc-4|knockout.js
32626912,How my JS function would restrict specific data ?,"<p>In asp.net textbox I have called a javascript function which I wrote to restrict only 'digits' entry in text box but I also want to allow '+' sign but can't solve it. </p>

<p>This is what I have tried so far.</p>

<pre><code>function isNumberKey(evt) {
            var charCode = (evt.which) ? evt.which : event.keyCode
            if (charCode &gt; 31 &amp;&amp; (charCode &lt; 48 || charCode &gt; 57))
                return false;

            return true;
        }
</code></pre>",0,javascript|c#|asp.net
32701528,SqlDataSource checkbox before code behind,"<p>I'm populating an ASP.NET checkbox from a <code>SqlDataSource</code> added on the <code>.aspx</code> page, and then I need to access it in code behind, but I'm running into an issue in which my method is happening before the checkbox is populated and so it is giving me an item count of zero. </p>

<p>How do I make sure the checkbox is populated by the <code>SqlDataSource</code> before I access it with code? </p>",0,c#|asp.net|.net|.net-3.5
